Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email,Street Address,City,State,ZIP,Exception
Natural,Area New York,5.0,(212) 232-0200,http://yelp.com/biz/area-new-york-new-york,http://www.areanyc.com,,40 Water StreetSuite 2,New York,NY,10004
Natural,"DMM Studio, LLC",N/A,(917) 274-7586,http://yelp.com/biz/dmm-studio-llc-new-york,http://dmm-studio.com,,410 Central Park WSte 12A,New York,NY,10025
Natural,Architecture Work PC,N/A,(212) 289-5700,http://yelp.com/biz/architecture-work-pc-manhattan-2,http://architectureworkpc.com,,200 East 87th Street23rd Floor,New York,NY,10128
Natural,Johann Grobler Architects & Building Consultants,N/A,(718) 243-0598,http://yelp.com/biz/johann-grobler-architects-and-building-consultants-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,"JJ Architecture, PC",N/A,(914) 592-5402,http://yelp.com/biz/jj-architecture-pc-elmsford,http://www.jjordanarchitect.com/,,124 S Central Ave,Elmsford,NY,10523
Natural,AlmonArchitecture,N/A,(917) 602-4009,http://yelp.com/biz/almonarchitecture-long-island-city,http://almonarchitecture.com,,44-02 23rd StStudio 517,Long Island City,NY,11101
Natural,"Nicole Migeon Architect, PLLC",N/A,(212) 253-2820,http://yelp.com/biz/nicole-migeon-architect-pllc-new-york,http://migeonarchitect.com/,,35 W 38th StLoft 3E,New York,NY,10018
Natural,Charles Boxenbaum Architect,N/A,(718) 596-2201,http://yelp.com/biz/charles-boxenbaum-architect-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Charles Lauster Architect P.C.,N/A,(212) 679-1110,http://yelp.com/biz/charles-lauster-architect-p-c-new-york,http://designarchitectnewyorkny.com,,233 W 99th StSte 16 E,New York,NY,10016
Natural,The Contempo Design Suites,4.0,(212) 495-9362,http://yelp.com/biz/the-contempo-design-suites-manhattan,http://www.contempodesignnyc.com/,,59 5th Ave,Manhattan,NY,10003
Natural,Boris Baranovich Architect PC,N/A,(212) 627-1150,http://yelp.com/biz/boris-baranovich-new-york,http://architectnewyorknewyork.com,,172 Lexington Ave,New York,NY,10016
Natural,Osvaldo Valdes Architect,N/A,(212) 228-6521,http://yelp.com/biz/osvaldo-valdes-architect-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Tree House Design Ltd,N/A,(212) 367-9660,http://yelp.com/biz/tree-house-design-ltd-new-york,http://www.treehousedesign.com,,80 8th Ave,New York,NY,10011
Natural,Green Light Architecture,N/A,(551) 427-3725,http://yelp.com/biz/green-light-architecture-new-york,http://www.greenlightarchitecture.com,,28 W 27th StFl 2,New York,NY,10001
Natural,RDDNY Design build,N/A,(212) 392-4722,http://yelp.com/biz/rddny-design-build-new-york,http://www.rddny.com,,1140 Broadway 6th Fl,New York,NY,10001
Natural,Structural Engineering & Detailing PE PC,N/A,(347) 873-6518,http://yelp.com/biz/structural-engineering-and-detailing-pe-pc-new-york,http://www.nystructural.com,,243 5th Avenue #241,New York,NY,10016
Natural,Pentagram Design,N/A,(212) 683-7071,http://yelp.com/biz/pentagram-design-manhattan-2,,,,,,,undefined method `[]' for nil:NilClass
Natural,Mihai Radu Architects,N/A,(212) 691-1711,http://yelp.com/biz/mihai-radu-architects-new-york,http://www.raduarchitects.com,,104 W 27th St,New York,NY,10001
Natural,Jam Consultants,1.0,(212) 627-1050,http://yelp.com/biz/jam-consultants-new-york-2,,,,,,,undefined method `[]' for nil:NilClass
Natural,"SRS Architect, PC",N/A,(212) 461-6014,http://yelp.com/biz/srs-architect-pc-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Michael Neumann Architecture,N/A,(212) 675-2285,http://yelp.com/biz/michael-neumann-architecture-new-york,http://mnarch.com/,,127 W 24th St7th Fl,New York,NY,10011
Natural,Nova Architecture,N/A,(212) 401-6384,http://yelp.com/biz/nova-architecture-new-york,http://www.novaarchitecture.com/,,153 W 27th StSte 705,New York,NY,10001
Natural,Resolution 4 Architecture,N/A,(212) 675-9266,http://yelp.com/biz/resolution-4-architecture-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Sidewalk Bridge,5.0,(718) 367-2333,http://yelp.com/biz/sidewalk-bridge-manhattan,http://www.nysidewalkbridge.com,,350 5th Ave,Manhattan,NY,10018
Natural,Bowser Jonathan Architect,1.0,(212) 465-8336,http://yelp.com/biz/bowser-jonathan-architect-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Kelly + Chang,N/A,(212) 229-2977,http://yelp.com/biz/kelly-chang-new-york,http://kelly-chang.com,,19 W 21st St,New York,NY,10010
Natural,Falcon Engineering,N/A,(646) 292-3515,http://yelp.com/biz/falcon-engineering-new-york,http://www.thefalcongroup.us,,350 7th AveSuite 1105,New York,NY,10001
Natural,Studio A & T,1.0,(212) 691-0224,http://yelp.com/biz/studio-a-and-t-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,LB Architects,N/A,(212) 679-7729,http://yelp.com/biz/loffredo-brooks-architects-pc-new-york,http://www.lbarch.com,,118 W 22nd St4th Floor,New York,NY,10011
Natural,Lumen Architecture,N/A,(212) 564-6469,http://yelp.com/biz/lumen-architecture-new-york,http://www.lumenarch.com,,214 W 29th StSte 1005,New York,NY,10001
Natural,Arct Architecture,N/A,(212) 643-2666,http://yelp.com/biz/arct-architecture-new-york,http://www.arct.com,,45 W 34th St,New York,NY,10001
Natural,Mark Gould Architect,N/A,(212) 460-8800,http://yelp.com/biz/mark-gould-architect-new-york,http://www.markgouldarchitect.com,,920 BroadwaySte 901,New York,NY,10010
Natural,Tonos Design Studio,N/A,(212) 255-7568,http://yelp.com/biz/tonos-design-studio-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Brian O’Keefe Architect PC,N/A,(212) 957-9790,http://yelp.com/biz/brian-o-keefe-architect-pc-new-york,http://www.brianokeefearchitect.com/,,243 W 30th St Fl 6,New York,NY,10001
Natural,Arvelo Architecture and Design,N/A,(212) 203-7852,http://yelp.com/biz/arvelo-architecture-and-design-new-york,http://www.arvelodesign.com,,39 W 19 StSte 601,New York,NY,10011
Natural,Sanba Design + Development,N/A,,http://yelp.com/biz/sanba-design-development-new-york,http://www.sanba.com,,45 E 20th St11th Fl,New York,NY,10003
Natural,Durukan Design,N/A,(212) 596-4041,http://yelp.com/biz/durukan-design-new-york-2,http://www.durukandesign.com,,16 W 37th St3rd Floor,New York,NY,10018
Natural,RD Chin,N/A,(917) 669-8099,http://yelp.com/biz/rd-chin-new-york,http://www.RDChin.com,,308 W 30th St,New York,NY,10001
Natural,Richard A Baquero Interior Design,N/A,(212) 682-8557,http://yelp.com/biz/richard-a-baquero-interior-design-new-york,http://www.rab-id.com/,,20 W 38th St5th Fl,New York,NY,10018
Natural,D2A Studio,N/A,(212) 537-6614,http://yelp.com/biz/d2a-studio-new-york,http://www.d2astudio.com,,130 7th AveSte 337,New York,NY,10011
Natural,D’Studio Architecture,N/A,(212) 944-2356,http://yelp.com/biz/d-studio-architecture-new-york,http://www.d-studio.us,,110W 40th StSte 503,New York,NY,10018
Natural,James Collins Architect,N/A,(845) 699-9120,http://yelp.com/biz/james-s-collins-manhattan,http://www.jamescollinsarchitect.com,,133 East 17th Street,New York,NY,10003
Natural,Croxton Collaborative,N/A,(212) 683-1998,http://yelp.com/biz/croxton-collaborative-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Studio Marchetti,N/A,(212) 675-1555,http://yelp.com/biz/studio-marchetti-new-york,http://www.studiomarchettinyc.com/,,One Union Sq WSte 511,New York,NY,10003
Natural,Zarskorski Carlo Aia,N/A,(212) 239-7212,http://yelp.com/biz/zarskorski-carlo-aia-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Dakota Consulting Corp,N/A,(212) 647-8228,http://yelp.com/biz/dakota-consulting-corp-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Richard McElhiney Architect,N/A,(212) 245-5195,http://yelp.com/biz/richard-mcelhiney-architect-new-york-2,http://www.rmcelhiney.com,,450 W 31 StFl 6,New York,NY,10001
Natural,Utopus,N/A,(212) 228-7199,http://yelp.com/biz/utopus-new-york-2,http://www.utopus.com,,330 W 38th StSte 710,New York,NY,10018
Natural,Design 42 LLC,N/A,(212) 696-1342,http://yelp.com/biz/design-42-llc-new-york-2,http://www.d42.nyc,,402 W 40th St,New York,NY,10018
Natural,RES Consulting NYC,N/A,(917) 208-0570,http://yelp.com/biz/res-consulting-nyc-manhattan,http://www.resconsultingnyc.com,,630 3rd Ave19th Fl,Manhattan,NY,10017
Natural,Jonathan Wimpenny Architect,N/A,(347) 933-8944,http://yelp.com/biz/jonathan-wimpenny-architect-new-york,http://www.jonathanwimpennyarchitect.com/,,123 W 11th St4th Fl,New York,NY,10011
Natural,Iu & Bibliowicz Architects,5.0,(212) 982-3633,http://yelp.com/biz/iu-and-bibliowicz-architects-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Murdock Solon Architects,N/A,(212) 929-3336,http://yelp.com/biz/murdock-solon-architects-new-york,http://www.murdocksolon.com/,,508 W 26th StSte 5B,New York,NY,10001
Natural,The Big Apple Renovation and Design Group,N/A,(347) 560-3248,http://yelp.com/biz/the-big-apple-renovation-and-design-group-manhattan,,,,,,,undefined method `[]' for nil:NilClass
Natural,ALDO DUCCI . Design and Builders Group,N/A,(646) 571-2125,http://yelp.com/biz/aldo-ducci-design-and-builders-group-manhattan,http://www.aldoducci.com,,1501 Broadway12th Floor,Manhattan,NY,10036
Natural,Dale Cohen Design Studios,N/A,(212) 627-5969,http://yelp.com/biz/dale-cohen-design-studios-new-york-2,http://www.dalecohendesignstudio.com/,,"",New York,NY,10003
Natural,Berm Design,N/A,(310) 890-8882,http://yelp.com/biz/berm-design-new-york,http://www.bermdesign.com,,118 E 25th3rd Fl,New York,NY,10010
Natural,Fifth Avenue & 46 Street Assocs,N/A,(212) 682-2944,http://yelp.com/biz/fifth-avenue-and-46-street-assocs-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Henson Group,N/A,(800) 980-1130,http://yelp.com/biz/henson-group-new-york,http://www.thehensongroup.com,,1375 Broadway 3rd Fl,New York,NY,10018
Natural,A M Architects,N/A,(917) 349-3577,http://yelp.com/biz/a-m-architects-new-york-2,,,,,,,undefined method `[]' for nil:NilClass
Natural,Hudson Design,N/A,(845) 424-4810,http://yelp.com/biz/hudson-design-garrison-2,http://www.hudsondesign.pro/,,1949 Rte 9,Garrison,NY,10524
Natural,Rizwan Abdus Salam P E Consulting Engineer,N/A,(212) 755-6530,http://yelp.com/biz/rizwan-abdus-salam-p-e-consulting-engineer-new-york,http://www.raspeconsultingengineers.com/,,20 E 49th St,New York,NY,10017
Natural,Pier Construction Management Inc.,N/A,(866) 474-5325,http://yelp.com/biz/pier-construction-management-new-york,http://piercm.com,,45 Rockefeller PlazaSuite 2000,New York,NY,10111
Natural,Anna Jachnik Architect,5.0,(212) 420-9873,http://yelp.com/biz/anna-jachnik-architect-new-york,http://annajachnikarchitect.com,,250 Mercer StSte A-304,New York,NY,10012
Natural,Napkin Sketch,N/A,(646) 504-9886,http://yelp.com/biz/napkin-sketch-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Kossler Jennifer,1.0,(212) 477-2200,http://yelp.com/biz/kossler-jennifer-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Studio 22 Architecture,1.0,(212) 477-2200,http://yelp.com/biz/studio-22-architecture-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Mickey Rolfe Company,N/A,(212) 757-6756,http://yelp.com/biz/mickey-rolfe-company-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,"Architects Rule, PC",5.0,(718) 352-1010,http://yelp.com/biz/architects-rule-pc-new-york,http://www.architectsrule.com,,21903 Northern BlvdSte 4,New York,NY,11361
Natural,Naiztat & Ham Architects PC,N/A,(212) 675-2932,http://yelp.com/biz/naiztat-and-ham-architects-pc-new-york,http://www.naiztatandham.com/,,180 Varick StSte 420,New York,NY,10014
Natural,GRADE,N/A,(212) 645-9113,http://yelp.com/biz/grade-new-york,http://www.gradenyc.com,,180 Varick StSte 916,New York,NY,10014
Natural,Kevin Kennon Architects PC,N/A,(212) 219-1171,http://yelp.com/biz/kevin-kennon-architects-new-york,http://www.kkarchitect.com,,180 Varick Street Suite 410,New York,NY,10014
Natural,Avoid Obvious Architect,N/A,(917) 267-7656,http://yelp.com/biz/avoid-obvious-architect-manhattan,http://aoarchitect.us,,175 Varick St,Manhattan,NY,10014
Natural,Nihon Project Service,1.0,(212) 598-0171,http://yelp.com/biz/nihon-project-service-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,SOSH Architects,N/A,(212) 246-2770,http://yelp.com/biz/sosh-architects-new-york,http://architecturefirmnewyorkny.com,,145 W 57th StSte 12,New York,NY,10019
Natural,Pompei A D,N/A,(212) 431-1262,http://yelp.com/biz/pompei-a-d-new-york,http://pompeiad.com,,161 Avenue of the Americas2 Floor,New York,NY,10013
Natural,Glass Guerin Architects,N/A,(212) 358-8380,http://yelp.com/biz/glass-guerin-architects-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Peter Marino & Assoc,N/A,(212) 752-5444,http://yelp.com/biz/peter-marino-and-assoc-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Venture Architects,N/A,(212) 308-9885,http://yelp.com/biz/venture-architects-new-york-3,http://www.venturearchitects.com,,41 E 60th StFl 6,New York,NY,10022
Natural,Della Paolera,1.0,(718) 596-2379,http://yelp.com/biz/della-paolera-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Ocv Architects PC,N/A,(212) 675-6470,http://yelp.com/biz/ocv-architects-pc-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Latent Productions,N/A,(646) 336-6950,http://yelp.com/biz/latent-productions-new-york,http://www.latentnyc.com,,20 Renwick St,New York,NY,10013
Natural,Estreich David M Archt,N/A,(212) 463-0500,http://yelp.com/biz/estreich-david-m-archt-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,A & H Architecture,N/A,(212) 691-6946,http://yelp.com/biz/a-and-h-architecture-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Theometrics,N/A,(866) 789-8436,http://yelp.com/biz/theometrics-manhattan,http://www.theometrics.com,,497 Canal Street,Manhattan,NY,10013
Natural,PorterFanna Architecture,N/A,(646) 569-9974,http://yelp.com/biz/porterfanna-architecture-new-york,http://newyorkarchitectservice.com,,25 Mercer StSte 4F,New York,NY,10013
Natural,Kutnicki Bernstein Architects,N/A,(212) 431-5552,http://yelp.com/biz/kutnicki-bernstein-architects-new-york-2,http://kbanyc.com/,,434 Broadway,New York,NY,10013
Natural,Hut Sachs Studio,5.0,(212) 219-1567,http://yelp.com/biz/hut-sachs-studio-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Archi-Tectonics,5.0,(212) 266-0303,http://yelp.com/biz/archi-tectonics-new-york,http://www.archi-tectonics.com,,11 Hubert St,New York,NY,10013
Natural,Edelman Sultan Knox Wood / Architects,N/A,(212) 431-4901,http://yelp.com/biz/edelman-sultan-knox-wood-architects-new-york,http://edelmansultan.com/,,100 Lafayette StSte 204,New York,NY,10013
Natural,Giants in the Dirt,N/A,(212) 625-1225,http://yelp.com/biz/giants-in-the-dirt-new-york,http://newyorkarchitecthomedesignfirm.com,,"",New York,NY,10002
Natural,Atm Studio,N/A,(718) 260-8056,http://yelp.com/biz/atm-studio-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Mierzejewski Alfred Architect PC,1.0,(212) 346-0678,http://yelp.com/biz/mierzejewski-alfred-architect-pc-new-york,,,,,,,undefined method `[]' for nil:NilClass
Natural,Ruth Hirsch Associates Inc,N/A,(212) 396-0200,http://yelp.com/biz/ruth-hirsch-associates-inc-manhattan,http://www.ruthhirschassociates.com,,"",Manhattan,NY,10065
Natural,Akiko Uryu Design Studio,N/A,(917) 587-3158,http://yelp.com/biz/akiko-uryu-design-studio-new-york,http://www.akikouryu.com,,"",New York,NY,10065
Natural,Structured 3D Inc,N/A,(855) 527-1584,http://yelp.com/biz/structured-3d-inc-melville,http://www.structured3d.com,,445 Broad Hollow RdSte 25,Melville,NY,11747
Natural,The Office of Thierry W Despont Ltd,N/A,(212) 334-9444,http://yelp.com/biz/the-office-of-thierry-w-despont-ltd-new-york,http://www.despont.com,,10 Harrison St,New York,NY,10013
Natural,Jung Wor Chin,N/A,(212) 334-9897,http://yelp.com/biz/jung-wor-chin-new-york,http://chinarchitect.com/,,41 Mott StFl 4,New York,NY,10013
Natural,Gesture Ink Architecture,5.0,(347) 385-3238,http://yelp.com/biz/gesture-ink-architecture-jersey-city,http://gestureink.com,,189 Montgomery St,Jersey City,NJ,07302
Natural,So-II Office,N/A,(718) 624-6666,http://yelp.com/biz/so-ii-office-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Scarano Architecture,N/A,(718) 222-0322,http://yelp.com/biz/scarano-architecture-brooklyn,http://www.scaranoarchitect.com,,110 York St Fl 5,Brooklyn,NY,11201
Natural,A E C Engineering Design & Construction PLLC,N/A,(212) 879-7300,http://yelp.com/biz/a-e-c-engineering-design-and-construction-pllc-manhattan,http://www.aecengineeringdesign.com,,206 E 73rd St,Manhattan,NY,10021
Natural,Garrison Architects,N/A,(718) 596-8300,http://yelp.com/biz/garrison-architects-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Lynn Gaffney Architect,N/A,(917) 797-4039,http://yelp.com/biz/lynn-gaffney-architect-pllc-brooklyn,http://brooklynarchitecturecompany.com,,540 President Street3rd Floor,Brooklyn,NY,11215
Natural,Philipp Mohr Design Studio,5.0,(718) 384-0978,http://yelp.com/biz/philipp-mohr-design-studio-brooklyn,http://www.philippmohr.com,,330 Wythe AveSte 4E,Brooklyn,NY,11211
Natural,"Warren Ashworth, Architect",N/A,(212) 787-3284,http://yelp.com/biz/warren-ashworth-architect-new-york,http://warrenashwortharchitect.com,,133 W 82nd St,New York,NY,10024
Natural,Nobutaka Ashihara Architect PC,N/A,(212) 233-1873,http://yelp.com/biz/nobutaka-ashihara-architect-pc-new-york,http://www.naa-arch.com,,132 Nassau StSte 1320,New York,NY,10038
Natural,"MK Architecture, PC",N/A,(212) 352-8866,http://yelp.com/biz/mk-architecture-pc-new-york,http://www.mkarchitecture.com,,217 BroadwaySte 610,New York,NY,10007
Natural,Posel Design Works,N/A,(718) 403-9893,http://yelp.com/biz/posel-design-works-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,OIKOS,N/A,(646) 434-8345,http://yelp.com/biz/oikos-new-york,http://www.thinkoikos.com,,10 Liberty StSte 39G,New York,NY,10005
Natural,Stageberg Architecture,N/A,(718) 858-4409,http://yelp.com/biz/stageberg-architecture-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,Scarano Architects,N/A,(718) 222-0322,http://yelp.com/biz/scarano-architects-brooklyn,,,,,,,undefined method `[]' for nil:NilClass
Natural,LAREBOUR,N/A,(718) 536-7558,http://yelp.com/biz/larebour-brooklyn,http://www.larebour.com,,37 Bridge StSte 2D,Brooklyn,NY,11201
Natural,J & DM Glass & General Contractors,N/A,(201) 223-0600,http://yelp.com/biz/j-and-dm-glass-and-general-contractors-union-city,,,,,,,undefined method `[]' for nil:NilClass
Natural,Kiss & Cathcart Architects PC,N/A,(718) 237-2786,http://yelp.com/biz/kiss-and-cathcart-architects-pc-brooklyn-2,,,,,,,undefined method `[]' for nil:NilClass
Natural,LESLIE E ROBERTSON ASSOCIATES RLLP,N/A,(212) 750-9000,http://yelp.com/biz/leslie-e-robertson-associates-rllp-new-york,http://www.lera.com,,40 Wall StFl 23,New York,NY,10005
Natural,William Robert King,N/A,(212) 289-5700,http://yelp.com/biz/william-robert-king-new-york-2,http://www.architectureworkpc.com,,200 E 87th St23rd Fl,New York,NY,10128
Natural,Kimberly Peck Architect,N/A,(347) 743-8779,http://yelp.com/biz/kimberly-peck-architect-brooklyn,http://architecturefirmnewyorknewyork.com,,266 New York Ave,Brooklyn,NY,11216
Natural,Laurie Lieberman Architects,N/A,(212) 627-5725,http://yelp.com/biz/laurie-lieberman-architects-brooklyn-2,,,,,,,undefined method `[]' for nil:NilClass
